score_if,score_db,score_ensemble,y_pred_if,y_pred_db,y_pred_ensemble,db_label,concordancia_if_db
0.4164077713381555,0.0,0.29148543993670883,0,0,0,0,1
0.3659277724101102,0.0,0.2561494406870771,0,0,0,0,1
0.3072403092299848,0.0,0.21506821646098934,0,0,0,0,1
0.24879194056614282,0.0,0.17415435839629997,0,0,0,0,1
0.28792466744882234,0.0,0.20154726721417562,0,0,0,0,1
0.15604873388455548,0.0,0.10923411371918883,0,0,0,0,1
0.2780646238309524,0.0,0.19464523668166664,0,0,0,0,1
0.12597225287424402,0.0,0.08818057701197081,0,0,0,0,1
0.10354069767067459,0.0,0.07247848836947221,0,0,0,0,1
0.0940654606316938,0.0,0.06584582244218565,0,0,0,0,1
0.07624345282973488,0.0,0.05337041698081441,0,0,0,0,1
0.09509641038041966,0.0,0.06656748726629376,0,0,0,0,1
0.13657520330458867,0.0,0.09560264231321206,0,0,0,0,1
0.08040616780087223,0.0,0.05628431746061056,0,0,0,0,1
0.052273635043599,0.0,0.0365915445305193,0,0,0,0,1
0.04191052843606946,0.0,0.02933736990524862,0,0,0,0,1
0.08021518828032237,0.0,0.056150631796225654,0,0,0,0,1
0.060713376295940646,0.0,0.04249936340715845,0,0,0,0,1
0.08215042461071187,0.0,0.0575052972274983,0,0,0,0,1
0.04883467631471183,0.0,0.03418427342029828,0,0,0,0,1
0.09770548603726681,0.0,0.06839384022608676,0,0,0,0,1
0.060020616815573746,0.0,0.04201443177090162,0,0,0,0,1
0.21863477344440338,0.0,0.15304434141108236,0,0,0,0,1
0.12097817607959244,0.0,0.0846847232557147,0,0,0,0,1
0.06262148452108812,0.0,0.04383503916476168,0,0,0,0,1
0.07754805952959981,0.0,0.05428364167071986,0,0,0,0,1
0.19149894342935825,0.0,0.13404926040055076,0,0,0,0,1
0.06954495725955345,0.0,0.04868147008168741,0,0,0,0,1
0.1382211468073417,0.0,0.09675480276513919,0,0,0,0,1
0.3317323849369187,0.0,0.23221266945584307,0,0,0,0,1
0.15008677638192286,0.0,0.105060743467346,0,0,0,0,1
0.14726082903852272,0.0,0.1030825803269659,0,0,0,0,1
0.13239690458523534,0.0,0.09267783320966473,0,0,0,0,1
0.1919349761464199,0.0,0.13435448330249392,0,0,0,0,1
0.17573904284731406,0.0,0.12301732999311983,0,0,0,0,1
0.2320534157202679,0.0,0.16243739100418753,0,0,0,0,1
0.18945838092451212,0.0,0.13262086664715847,0,0,0,0,1
0.19014456441887556,0.0,0.1331011950932129,0,0,0,0,1
0.18568356565128402,0.0,0.1299784959558988,0,0,0,0,1
0.22738905158027262,0.0,0.15917233610619083,0,0,0,0,1
0.191019757856083,0.0,0.13371383049925809,0,0,0,0,1
0.24436696414172537,0.0,0.17105687489920776,0,0,0,0,1
0.2776738593706321,0.0,0.19437170155944247,0,0,0,0,1
0.20578436973300918,0.0,0.14404905881310642,0,0,0,0,1
0.22173011227606443,0.0,0.1552110785932451,0,0,0,0,1
0.26303195697185394,0.0,0.18412236988029776,0,0,0,0,1
0.23631616481282092,0.0,0.16542131536897464,0,0,0,0,1
0.23890543047759394,0.0,0.16723380133431576,0,0,0,0,1
0.25035855222820347,0.0,0.17525098655974242,0,0,0,0,1
0.21559901030424167,0.0,0.15091930721296914,0,0,0,0,1
0.24159060046311015,0.0,0.1691134203241771,0,0,0,0,1
0.1944448497434808,0.0,0.13611139482043655,0,0,0,0,1
0.16796046963497835,0.0,0.11757232874448484,0,0,0,0,1
0.17241214423353535,0.0,0.12068850096347473,0,0,0,0,1
0.18655052009273076,0.0,0.13058536406491153,0,0,0,0,1
0.1969512634405964,0.0,0.1378658844084175,0,0,0,0,1
0.21624419776859027,0.0,0.1513709384380132,0,0,0,0,1
0.18649816216570925,0.0,0.13054871351599648,0,0,0,0,1
0.18542537285532462,0.0,0.12979776099872722,0,0,0,0,1
0.1859416180280984,0.0,0.13015913261966885,0,0,0,0,1
0.20493016761034916,0.0,0.1434511173272444,0,0,0,0,1
0.24833768344519772,0.0,0.1738363784116384,0,0,0,0,1
0.18955844400750776,0.0,0.1326909108052554,0,0,0,0,1
0.34266281896621426,0.0,0.23986397327634995,0,0,0,0,1
0.47775114511180394,0.0,0.33442580157826274,0,0,0,0,1
0.12395930857517545,0.0,0.08677151600262281,0,0,0,0,1
0.11270438569384877,0.0,0.07889306998569413,0,0,0,0,1
0.1112864860723014,0.0,0.07790054025061098,0,0,0,0,1
0.3062791692100707,0.0,0.21439541844704949,0,0,0,0,1
0.24262201722983068,0.0,0.16983541206088146,0,0,0,0,1
0.30256973064238246,0.0,0.21179881144966772,0,0,0,0,1
0.12937543585610883,0.0,0.09056280509927618,0,0,0,0,1
0.08805485824500586,0.0,0.0616384007715041,0,0,0,0,1
0.08735581381548924,0.0,0.06114906967084246,0,0,0,0,1
0.09443326517399386,0.0,0.0661032856217957,0,0,0,0,1
0.23976268294985925,0.0,0.16783387806490146,0,0,0,0,1
0.20980183737544417,0.0,0.1468612861628109,0,0,0,0,1
0.14122983517747806,0.0,0.09886088462423463,0,0,0,0,1
0.11489443521229337,0.0,0.08042610464860535,0,0,0,0,1
0.12329173912231906,0.0,0.08630421738562333,0,0,0,0,1
0.06628620822611936,0.0,0.04640034575828355,0,0,0,0,1
0.10278460491417035,0.0,0.07194922343991925,0,0,0,0,1
0.07106302460020053,0.0,0.04974411722014037,0,0,0,0,1
0.0669295553368695,0.0,0.04685068873580865,0,0,0,0,1
0.07587721361670857,0.0,0.053114049531695996,0,0,0,0,1
0.06883433247944909,0.0,0.04818403273561436,0,0,0,0,1
0.08583752892426189,0.0,0.06008627024698331,0,0,0,0,1
0.08388439327683817,0.0,0.05871907529378671,0,0,0,0,1
0.2119404045420498,0.0,0.14835828317943484,0,0,0,0,1
0.11618844833804587,0.0,0.0813319138366321,0,0,0,0,1
0.11100371768275641,0.0,0.07770260237792947,0,0,0,0,1
0.05987186357252333,0.0,0.04191030450076633,0,0,0,0,1
0.060472871425211294,0.0,0.042331009997647905,0,0,0,0,1
0.06319061527042558,0.0,0.0442334306892979,0,0,0,0,1
0.08093040350167502,0.0,0.056651282451172506,0,0,0,0,1
0.07305135740274382,0.0,0.05113595018192067,0,0,0,0,1
0.13812488838786058,0.0,0.0966874218715024,0,0,0,0,1
0.15920715956735532,0.0,0.11144501169714871,0,0,0,0,1
0.1420057812757975,0.0,0.09940404689305823,0,0,0,0,1
0.12988987377900296,0.0,0.09092291164530207,0,0,0,0,1
0.10648638530532156,0.0,0.07454046971372509,0,0,0,0,1
0.12436438964743257,0.0,0.08705507275320279,0,0,0,0,1
0.13457629610873512,0.0,0.09420340727611458,0,0,0,0,1
0.12212292085681137,0.0,0.08548604459976795,0,0,0,0,1
0.1268724373152471,0.0,0.08881070612067297,0,0,0,0,1
0.11560865209842408,0.0,0.08092605646889685,0,0,0,0,1
0.10560253206281356,0.0,0.07392177244396948,0,0,0,0,1
0.1311398519248057,0.0,0.09179789634736399,0,0,0,0,1
0.1224163046220203,0.0,0.08569141323541421,0,0,0,0,1
0.13375270086338398,0.0,0.09362689060436878,0,0,0,0,1
0.14078999278993964,0.0,0.09855299495295775,0,0,0,0,1
0.15609072308613736,0.0,0.10926350616029615,0,0,0,0,1
0.1733241424807883,0.0,0.12132689973655181,0,0,0,0,1
0.1572528586975121,0.0,0.11007700108825846,0,0,0,0,1
0.17060944884579654,0.0,0.11942661419205756,0,0,0,0,1
0.17916403327456987,0.0,0.1254148232921989,0,0,0,0,1
0.19148774376898242,0.0,0.1340414206382877,0,0,0,0,1
0.20068097786730058,0.0,0.1404766845071104,0,0,0,0,1
0.1843349137530768,0.0,0.12903443962715377,0,0,0,0,1
0.15942304611809344,0.0,0.11159613228266539,0,0,0,0,1
0.1581825777836292,0.0,0.11072780444854044,0,0,0,0,1
0.15897373363534972,0.0,0.11128161354474479,0,0,0,0,1
0.16480835804903882,0.0,0.11536585063432717,0,0,0,0,1
0.1774819752973565,0.0,0.12423738270814953,0,0,0,0,1
0.18445994865236143,0.0,0.129121964056653,0,0,0,0,1
0.19085670275386823,0.0,0.13359969192770776,0,0,0,0,1
0.17885226559207035,0.0,0.12519658591444924,0,0,0,0,1
0.17096766497529148,0.0,0.11967736548270402,0,0,0,0,1
0.17215891398500666,0.0,0.12051123978950465,0,0,0,0,1
0.15380688783993446,0.0,0.10766482148795412,0,0,0,0,1
0.13308927069391474,0.0,0.09316248948574031,0,0,0,0,1
0.1737108752846983,0.0,0.1215976126992888,0,0,0,0,1
0.20996964952289995,0.0,0.14697875466602997,0,0,0,0,1
0.17883406474986008,0.0,0.12518384532490204,0,0,0,0,1
0.180085014430776,0.0,0.1260595101015432,0,0,0,0,1
0.21403939736588376,0.0,0.14982757815611863,0,0,0,0,1
0.20128886204273344,0.0,0.1409022034299134,0,0,0,0,1
0.1796409998376487,0.0,0.1257486998863541,0,0,0,0,1
0.1919955323218024,0.0,0.13439687262526165,0,0,0,0,1
0.2016031750511981,0.0,0.14112222253583867,0,0,0,0,1
0.21170108693941303,0.0,0.14819076085758912,0,0,0,0,1
0.23336652605702723,0.0,0.16335656823991906,0,0,0,0,1
0.2461434125359227,0.0,0.1723003887751459,0,0,0,0,1
0.25316410041606596,0.0,0.17721487029124616,0,0,0,0,1
0.4298731697823476,0.0,0.30091121884764327,0,0,0,0,1
0.5850863847629776,0.0,0.4095604693340843,0,0,0,0,1
0.5471535678321511,0.0,0.38300749748250573,0,0,0,0,1
0.2570743178248563,0.0,0.1799520224773994,0,0,0,0,1
0.22911416849513816,0.0,0.1603799179465967,0,0,0,0,1
0.29536784879672856,0.0,0.20675749415770997,0,0,0,0,1
0.45497839642394144,0.0,0.31848487749675897,0,0,0,0,1
0.377480700782302,0.0,0.2642364905476114,0,0,0,0,1
0.3127438382511044,0.0,0.21892068677577306,0,0,0,0,1
0.2816876844170807,0.0,0.1971813790919565,0,0,0,0,1
0.23847519005530696,0.0,0.16693263303871486,0,0,0,0,1
0.22956278435195504,0.0,0.16069394904636852,0,0,0,0,1
0.21844702517409237,0.0,0.15291291762186465,0,0,0,0,1
0.3137000174792114,0.0,0.21959001223544797,0,0,0,0,1
0.25856406122413583,0.0,0.18099484285689507,0,0,0,0,1
0.26447589245799286,0.0,0.18513312472059498,0,0,0,0,1
0.24492226974819298,0.0,0.17144558882373506,0,0,0,0,1
0.2593902759218815,0.0,0.18157319314531706,0,0,0,0,1
0.22169692926341292,0.0,0.15518785048438904,0,0,0,0,1
0.18939955107973494,0.0,0.13257968575581444,0,0,0,0,1
0.15704978485611892,0.0,0.10993484939928323,0,0,0,0,1
0.07220997936967216,0.0,0.05054698555877051,0,0,0,0,1
0.09479969673758737,0.0,0.06635978771631115,0,0,0,0,1
0.14455001497364534,0.0,0.10118501048155173,0,0,0,0,1
0.17030527442297005,0.0,0.11921369209607903,0,0,0,0,1
0.21630590885970657,0.0,0.15141413620179459,0,0,0,0,1
0.23146808576786937,0.0,0.16202766003750854,0,0,0,0,1
0.2661062414617986,0.0,0.18627436902325903,0,0,0,0,1
0.24628941730991344,0.0,0.1724025921169394,0,0,0,0,1
0.228513480893269,0.0,0.1599594366252883,0,0,0,0,1
0.24987051308934005,0.0,0.17490935916253803,0,0,0,0,1
0.2427177920072176,0.0,0.1699024544050523,0,0,0,0,1
0.2936769365067039,0.0,0.2055738555546927,0,0,0,0,1
0.39977668546237694,0.0,0.2798436798236638,0,0,0,0,1
0.2099435592862931,0.0,0.14696049150040516,0,0,0,0,1
0.19215088725628654,0.0,0.13450562107940056,0,0,0,0,1
0.2200011004951703,0.0,0.1540007703466192,0,0,0,0,1
0.15707889468845143,0.0,0.109955226281916,0,0,0,0,1
0.07786568418322787,0.0,0.05450597892825951,0,0,0,0,1
0.26606086306912213,0.0,0.18624260414838548,0,0,0,0,1
0.19329557865855063,0.0,0.13530690506098542,0,0,0,0,1
0.2454401569453416,0.0,0.1718081098617391,0,0,0,0,1
0.26359783839160245,0.0,0.1845184868741217,0,0,0,0,1
0.1565039148312578,0.0,0.10955274038188045,0,0,0,0,1
0.08682635997079508,0.0,0.06077845197955655,0,0,0,0,1
0.09991484759795122,0.0,0.06994039331856584,0,0,0,0,1
0.07325186061638678,0.0,0.051276302431470744,0,0,0,0,1
0.07348478160720157,0.0,0.05143934712504109,0,0,0,0,1
0.07633292574663775,0.0,0.05343304802264642,0,0,0,0,1
0.07486895322225151,0.0,0.052408267255576055,0,0,0,0,1
0.09420683773792643,0.0,0.0659447864165485,0,0,0,0,1
0.06640805388629678,0.0,0.046485637720407744,0,0,0,0,1
0.04317429806423562,0.0,0.03022200864496493,0,0,0,0,1
0.04769323007691484,0.0,0.03338526105384038,0,0,0,0,1
0.05864611358630206,0.0,0.04105227951041144,0,0,0,0,1
0.0969292591973892,0.0,0.06785048143817243,0,0,0,0,1
0.21207071527825594,0.0,0.14844950069477914,0,0,0,0,1
0.2307264694648213,0.0,0.1615085286253749,0,0,0,0,1
0.3379335358324125,0.0,0.23655347508268873,0,0,0,0,1
0.21108962804636022,0.0,0.14776273963245215,0,0,0,0,1
0.25809994601502756,0.0,0.18066996221051929,0,0,0,0,1
0.29319501645855484,0.0,0.20523651152098837,0,0,0,0,1
0.22226732785955866,0.0,0.15558712950169104,0,0,0,0,1
0.25126896172240076,0.0,0.1758882732056805,0,0,0,0,1
0.242390713126954,0.0,0.1696734991888678,0,0,0,0,1
0.25006870380137636,0.0,0.17504809266096344,0,0,0,0,1
0.2609539333793267,0.0,0.18266775336552868,0,0,0,0,1
0.29940686997631916,0.0,0.2095848089834234,0,0,0,0,1
0.34964077015172024,0.0,0.24474853910620414,0,0,0,0,1
0.43506434058288873,0.0,0.3045450384080221,0,0,0,0,1
0.513971608918552,0.0,0.3597801262429864,0,0,0,0,1
0.495554596875754,0.0,0.34688821781302775,0,0,0,0,1
0.4161126811670823,0.0,0.2912788768169576,0,0,0,0,1
0.3363471117895479,0.0,0.2354429782526835,0,0,0,0,1
0.44607263539167424,0.0,0.312250844774172,0,0,0,0,1
0.39695160346857106,0.0,0.27786612242799974,0,0,0,0,1
0.4451215626473092,0.0,0.3115850938531164,0,0,0,0,1
0.45656303525742026,0.0,0.31959412468019416,0,0,0,0,1
0.46936625971952256,0.0,0.32855638180366575,0,0,0,0,1
0.48253381941459406,0.0,0.3377736735902158,0,0,0,0,1
0.4709809787050177,0.0,0.3296866850935124,0,0,0,0,1
0.4061670139416465,0.0,0.2843169097591525,0,0,0,0,1
0.4299055423747463,0.0,0.3009338796623224,0,0,0,0,1
0.3763357255216951,0.0,0.26343500786518653,0,0,0,0,1
0.36299668631354437,0.0,0.25409768041948105,0,0,0,0,1
0.35771118413472675,0.0,0.2503978288943087,0,0,0,0,1
0.3202283839049999,0.0,0.2241598687334999,0,0,0,0,1
0.3386415947631929,0.0,0.237049116334235,0,0,0,0,1
0.3235109094639429,0.0,0.22645763662476,0,0,0,0,1
0.26413760582507617,0.0,0.1848963240775533,0,0,0,0,1
0.3052689453115929,0.0,0.213688261718115,0,0,0,0,1
0.30619853878877157,0.0,0.2143389771521401,0,0,0,0,1
0.2823021888439099,0.0,0.1976115321907369,0,0,0,0,1
0.28788229977590885,0.0,0.2015176098431362,0,0,0,0,1
0.29430322110623985,0.0,0.20601225477436788,0,0,0,0,1
0.29290887943872146,0.0,0.205036215607105,0,0,0,0,1
0.3056988139452514,0.0,0.21398916976167595,0,0,0,0,1
0.3433580100827602,0.0,0.2403506070579321,0,0,0,0,1
0.3949178768148249,0.0,0.2764425137703774,0,0,0,0,1
0.28129431961536205,0.0,0.19690602373075342,0,0,0,0,1
0.30489751464504344,0.0,0.2134282602515304,0,0,0,0,1
0.2979001108644193,0.0,0.2085300776050935,0,0,0,0,1
0.3002839936156372,0.0,0.210198795530946,0,0,0,0,1
0.3013199503170504,0.0,0.21092396522193527,0,0,0,0,1
0.37121409118115556,0.0,0.25984986382680886,0,0,0,0,1
0.3991376081465102,0.0,0.2793963257025571,0,0,0,0,1
0.3318873641813467,0.0,0.23232115492694266,0,0,0,0,1
0.32013895733326364,0.0,0.22409727013328454,0,0,0,0,1
0.47845896949951205,0.0,0.3349212786496584,0,0,0,0,1
0.48040819986972005,0.0,0.336285739908804,0,0,0,0,1
0.2942331807985873,0.0,0.2059632265590111,0,0,0,0,1
0.26094719949575695,0.0,0.18266303964702985,0,0,0,0,1
0.24515387936844507,0.0,0.17160771555791154,0,0,0,0,1
0.266676528050021,0.0,0.1866735696350147,0,0,0,0,1
0.26855472570845773,0.0,0.1879883079959204,0,0,0,0,1
0.28825864749664176,0.0,0.20178105324764922,0,0,0,0,1
0.24575932274775458,0.0,0.17203152592342819,0,0,0,0,1
0.2489374651478448,0.0,0.17425622560349135,0,0,0,0,1
0.22043397923824484,0.0,0.15430378546677137,0,0,0,0,1
0.19482485415000222,0.0,0.13637739790500156,0,0,0,0,1
0.2291958795017782,0.0,0.16043711565124472,0,0,0,0,1
0.23519365262413147,0.0,0.16463555683689202,0,0,0,0,1
0.23344915655518464,0.0,0.16341440958862924,0,0,0,0,1
0.25986263573369534,0.0,0.18190384501358672,0,0,0,0,1
0.2804280104620044,0.0,0.19629960732340307,0,0,0,0,1
0.2850595939852471,0.0,0.19954171578967297,0,0,0,0,1
0.2986329359994062,0.0,0.20904305519958433,0,0,0,0,1
0.27323574314837673,0.0,0.1912650202038637,0,0,0,0,1
0.2833908714218139,0.0,0.19837360999526973,0,0,0,0,1
0.2512177129956572,0.0,0.17585239909696004,0,0,0,0,1
0.2492363176832147,0.0,0.17446542237825027,0,0,0,0,1
0.2194677182370497,0.0,0.15362740276593478,0,0,0,0,1
0.23967122003472544,0.0,0.1677698540243078,0,0,0,0,1
0.18756009500909032,0.0,0.13129206650636321,0,0,0,0,1
0.13777856375189246,0.0,0.09644499462632472,0,0,0,0,1
0.11490928901809777,0.0,0.08043650231266844,0,0,0,0,1
0.09519696689060597,0.0,0.06663787682342417,0,0,0,0,1
0.11485439619763693,0.0,0.08039807733834585,0,0,0,0,1
0.08446383522692291,0.0,0.05912468465884604,0,0,0,0,1
0.0720500675956684,0.0,0.05043504731696788,0,0,0,0,1
0.08421258432735756,0.0,0.05894880902915029,0,0,0,0,1
0.08075512493118325,0.0,0.056528587451828274,0,0,0,0,1
0.17035817191713332,0.0,0.11925072034199331,0,0,0,0,1
0.07438197725049922,0.0,0.05206738407534945,0,0,0,0,1
0.11524926659092988,0.0,0.08067448661365091,0,0,0,0,1
0.11142518282201103,0.0,0.07799762797540771,0,0,0,0,1
0.17683141051443546,0.0,0.12378198736010482,0,0,0,0,1
0.10613181220976625,0.0,0.07429226854683638,0,0,0,0,1
0.18831692911399167,0.0,0.13182185037979416,0,0,0,0,1
0.18661100274033549,0.0,0.13062770191823483,0,0,0,0,1
0.1696509243660836,0.0,0.1187556470562585,0,0,0,0,1
0.1807476726110644,0.0,0.12652337082774506,0,0,0,0,1
0.17037995769936587,0.0,0.1192659703895561,0,0,0,0,1
0.1701072943267683,0.0,0.1190751060287378,0,0,0,0,1
0.2159421666311465,0.0,0.15115951664180252,0,0,0,0,1
0.23476515395750716,0.0,0.164335607770255,0,0,0,0,1
0.20970813926246404,0.0,0.1467956974837248,0,0,0,0,1
0.19312855243411103,0.0,0.13518998670387772,0,0,0,0,1
0.23577868190436987,0.0,0.1650450773330589,0,0,0,0,1
0.22020673573080482,0.0,0.15414471501156338,0,0,0,0,1
0.2148619933624749,0.0,0.15040339535373243,0,0,0,0,1
0.24093527957492647,0.0,0.1686546957024485,0,0,0,0,1
0.23681458596190802,0.0,0.1657702101733356,0,0,0,0,1
0.14413730991172236,0.0,0.10089611693820565,0,0,0,0,1
0.1241091377363932,0.0,0.08687639641547523,0,0,0,0,1
0.21497539421409131,0.0,0.15048277594986392,0,0,0,0,1
0.16025325848924993,0.0,0.11217728094247494,0,0,0,0,1
0.12040534111570539,0.0,0.08428373878099377,0,0,0,0,1
0.08804484186487799,0.0,0.061631389305414584,0,0,0,0,1
0.11253366760093109,0.0,0.07877356732065176,0,0,0,0,1
0.0971672727369553,0.0,0.0680170909158687,0,0,0,0,1
0.14586337258211057,0.0,0.1021043608074774,0,0,0,0,1
0.13272032715517157,0.0,0.0929042290086201,0,0,0,0,1
0.2653480762652938,0.0,0.18574365338570564,0,0,0,0,1
0.24631996108500853,0.0,0.17242397275950597,0,0,0,0,1
0.24606276473594846,0.0,0.1722439353151639,0,0,0,0,1
0.1515077269093955,0.0,0.10605540883657685,0,0,0,0,1
0.18775469186113802,0.0,0.1314282843027966,0,0,0,0,1
0.1749826307996471,0.0,0.12248784155975297,0,0,0,0,1
0.1356966269778418,0.0,0.09498763888448924,0,0,0,0,1
0.08263044812008985,0.0,0.05784131368406289,0,0,0,0,1
0.13266265949367384,0.0,0.09286386164557169,0,0,0,0,1
0.10037940509467586,0.0,0.07026558356627309,0,0,0,0,1
